CAD_E|CATEM14007971|CASLU2014005704|DONELSON PL  TEMP|20140628001353|PAO|PA, PUBLIC ASSIST|-120.734386|35.549305|1775 DONELSON PL |TEMP|700 BLK HOPKINS ST| DEAD-END|553_A_2||||E7185,R7156|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/28/2014 12:16:55 AM
CAD_U|CATEM|ETEM|AIQ|20140628001655|T-5B|||//6/28/2014 12:16:55 AM
CAD_E|CATEM14007971|CASLU2014005704|DONELSON PL  TEMP|20140628001353|PAO|PA, PUBLIC ASSIST|-120.734386|35.549305|1775 DONELSON PL |TEMP|700 BLK HOPKINS ST| DEAD-END|553_A_2||||E7185,R7156|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/28/2014 12:21:33 AM
CAD_U|CATEM|R7156|ONS|20140628002133|T-5B|14007971|PAO|CASLU2014005704//6/28/2014 12:21:33 AM
CAD_U|CATEM|E7185|ONS|20140628002403|T-5B|14007971|PAO|CASLU2014005704//6/28/2014 12:24:03 AM
CAD_E|CATEM14007971//6/28/2014 12:27:09 AM
CAD_U|CATEM|E7185|OFF//6/28/2014 12:27:09 AM
CAD_U|CATEM|R7156|OFF//6/28/2014 12:27:09 AM
CAD_E|CATEM14007971//6/28/2014 12:27:25 AM
CAD_U|CASLC|P22|RTQ|20140628000702|N-3A|14007970|MED|CASLU2014005703//6/28/2014 12:32:04 AM
CAD_E|CASLC14007970//6/28/2014 12:47:06 AM
CAD_U|CASLC|P22|AIQ|20140628004706|N-3A|||//6/28/2014 12:47:06 AM
CAD_U|CASLC|ME22|AIQ|20140627215926|N-3A|||//6/28/2014 12:47:06 AM
CAD_E|CASLC14007970//6/28/2014 12:47:22 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/28/2014 12:49:54 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/28/2014 12:49:54 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/28/2014 12:49:54 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/28/2014 12:49:55 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/28/2014 12:49:55 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/28/2014 12:49:55 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/28/2014 12:49:56 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/28/2014 12:49:56 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/28/2014 12:49:56 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/28/2014 12:49:57 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/28/2014 12:49:57 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/28/2014 12:49:57 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/28/2014 12:56:53 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/28/2014 12:56:53 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/28/2014 12:56:53 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/28/2014 12:56:54 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/28/2014 12:56:54 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/28/2014 12:56:54 AM
